"Date","Price","Open","High","Low","Vol.","Change %"
"02/04/2025","162.20","157.50","163.65","155.80","5.09M","4.21%"
"02/03/2025","155.65","153.55","159.36","152.00","4.10M","-2.44%"
"01/31/2025","159.55","154.00","162.96","153.55","8.02M","4.12%"
"01/30/2025","153.23","150.30","154.88","149.50","4.53M","3.81%"
"01/29/2025","147.60","150.66","151.75","145.21","2.81M","-1.25%"
"01/28/2025","149.47","148.00","150.50","145.96","5.57M","2.40%"
"01/27/2025","145.96","148.90","152.27","142.32","11.72M","-10.19%"
"01/24/2025","162.52","166.50","168.73","162.45","6.53M","-2.43%"
"01/23/2025","166.56","170.39","170.39","162.50","16.49M","-7.43%"
"01/22/2025","179.93","160.37","182.88","159.95","27.24M","15.93%"
"01/21/2025","155.20","149.85","156.97","147.01","6.81M","3.98%"
"01/17/2025","149.26","149.20","151.60","147.77","4.22M","1.18%"
"01/16/2025","147.52","148.24","150.01","144.23","4.35M","0.08%"
"01/15/2025","147.40","143.00","148.25","142.83","4.85M","5.24%"
"01/14/2025","140.06","139.79","143.13","138.05","3.24M","2.18%"
"01/13/2025","137.07","137.00","138.02","134.63","3.34M","-2.43%"
"01/10/2025","140.49","140.80","141.88","138.02","3.16M","-3.24%"
"01/08/2025","145.20","142.34","148.25","142.23","3.42M","0.57%"
"01/07/2025","144.38","147.84","148.45","140.17","5.60M","-2.06%"
"01/06/2025","147.41","142.79","150.14","142.79","7.06M","4.49%"
"01/03/2025","141.08","129.64","141.45","129.51","7.21M","10.05%"
"01/02/2025","128.20","125.00","129.40","125.00","3.75M","3.92%"
"12/31/2024","123.36","125.52","126.54","123.11","2.69M","-2.03%"
"12/30/2024","125.91","126.65","127.71","124.82","2.72M","-2.55%"
"12/27/2024","129.20","128.99","130.26","126.70","2.80M","-0.38%"
"12/26/2024","129.69","130.90","133.30","129.63","2.52M","-1.59%"
"12/24/2024","131.79","127.46","133.11","127.20","3.46M","3.88%"
"12/23/2024","126.87","129.89","130.25","123.26","8.53M","-4.00%"
"12/20/2024","132.15","129.66","135.79","128.30","5.60M","0.04%"
"12/19/2024","132.10","137.01","140.21","131.95","6.15M","-3.27%"
"12/18/2024","136.56","143.50","146.64","134.35","4.26M","-4.37%"
"12/17/2024","142.80","143.61","144.00","137.82","6.37M","-1.52%"
"12/16/2024","145.00","153.00","153.00","142.04","6.44M","-4.55%"
"12/13/2024","151.91","151.51","156.40","150.95","8.14M","2.64%"
"12/12/2024","148.00","142.00","150.00","140.70","7.25M","3.38%"
"12/11/2024","143.16","137.00","144.31","136.76","4.47M","4.28%"
"12/10/2024","137.29","138.65","140.72","135.83","2.83M","-1.68%"
"12/09/2024","139.64","140.15","143.20","136.26","3.49M","-0.89%"
"12/06/2024","140.89","138.15","142.42","136.63","3.39M","2.13%"
"12/05/2024","137.95","140.86","142.46","137.56","4.77M","-2.37%"
"12/04/2024","141.30","142.50","144.54","141.06","2.96M","0.66%"
"12/03/2024","140.38","139.50","142.30","139.44","3.95M","0.03%"
"12/02/2024","140.34","134.20","141.40","134.20","5.50M","4.51%"
"11/29/2024","134.29","133.04","137.28","132.59","2.49M","0.69%"
"11/27/2024","133.37","134.85","135.35","129.60","5.50M","-2.45%"
"11/26/2024","136.72","139.51","140.20","135.60","2.61M","-2.12%"
"11/25/2024","139.68","138.67","142.24","138.09","4.75M","2.71%"
"11/22/2024","135.99","132.00","136.27","131.45","3.33M","2.14%"
"11/21/2024","133.14","136.25","138.20","131.13","4.13M","-0.42%"
"11/20/2024","133.70","131.02","133.77","130.08","3.91M","0.48%"
"11/19/2024","133.06","128.50","133.70","127.89","4.05M","3.42%"
"11/18/2024","128.66","127.50","130.11","126.36","5.74M","-0.05%"
"11/15/2024","128.73","133.17","133.30","126.81","7.74M","-5.59%"
"11/14/2024","136.35","137.25","138.79","134.80","4.07M","0.93%"
"11/13/2024","135.09","139.57","140.54","135.07","4.95M","-3.45%"
"11/12/2024","139.92","141.52","143.12","137.30","4.31M","-1.44%"
"11/11/2024","141.96","145.95","145.95","138.70","7.45M","-3.74%"
"11/08/2024","147.48","148.70","149.12","144.42","6.47M","-2.10%"
"11/07/2024","150.65","140.00","154.65","139.51","16.37M","4.13%"
"11/06/2024","144.68","143.73","146.06","141.01","10.77M","2.87%"
"11/05/2024","140.65","139.00","141.30","138.33","3.64M","2.27%"
"11/04/2024","137.53","140.00","142.50","137.29","3.26M","-2.79%"
"11/01/2024","141.48","144.17","146.78","140.62","4.72M","0.13%"
"10/31/2024","141.30","145.26","146.23","140.25","7.43M","-8.48%"
"10/30/2024","154.40","152.50","155.48","150.48","3.78M","-1.76%"
"10/29/2024","157.17","150.00","157.69","148.28","5.32M","4.77%"
"10/28/2024","150.02","145.00","152.58","144.20","5.72M","4.36%"
"10/25/2024","143.75","142.00","145.56","141.50","4.43M","1.92%"
"10/24/2024","141.04","143.30","143.59","138.40","5.63M","-0.96%"
"10/23/2024","142.41","147.80","148.44","140.70","9.71M","-6.67%"
"10/22/2024","152.58","150.46","152.94","149.83","2.90M","0.15%"
"10/21/2024","152.35","152.20","154.11","149.40","6.03M","-0.44%"
"10/18/2024","153.03","155.57","155.74","151.96","3.40M","-1.02%"
"10/17/2024","154.60","157.71","158.80","154.09","5.96M","1.38%"
"10/16/2024","152.50","154.00","155.20","151.29","5.05M","1.21%"
"10/15/2024","150.67","160.00","160.62","147.00","9.58M","-6.89%"
"10/14/2024","161.82","153.10","164.16","153.10","9.07M","6.84%"
"10/11/2024","151.46","149.10","152.30","148.30","3.40M","1.43%"
"10/10/2024","149.33","146.24","152.00","145.02","4.34M","0.61%"
"10/09/2024","148.43","144.77","148.64","142.15","5.48M","3.36%"
"10/08/2024","143.60","141.56","144.25","140.88","3.69M","1.60%"
"10/07/2024","141.34","139.48","144.89","139.11","4.76M","0.56%"
"10/04/2024","140.55","141.20","142.00","137.60","3.77M","1.67%"
"10/03/2024","138.24","136.23","141.44","136.00","3.04M","0.88%"
"10/02/2024","137.03","136.61","139.30","132.80","3.88M","0.70%"
"10/01/2024","136.08","142.84","144.39","135.85","6.03M","-4.85%"
"09/30/2024","143.01","140.96","145.00","140.62","4.04M","-1.77%"
"09/27/2024","145.58","150.00","150.75","144.30","4.38M","-2.40%"
"09/26/2024","149.16","152.00","152.39","144.00","7.03M","1.86%"
"09/25/2024","146.43","143.30","149.74","143.16","6.41M","2.18%"
"09/24/2024","143.30","142.28","144.70","139.72","4.91M","1.11%"
"09/23/2024","141.72","139.96","143.60","139.80","4.57M","2.03%"
"09/20/2024","138.90","140.00","140.85","137.41","7.36M","-1.20%"
"09/19/2024","140.59","144.99","147.42","140.14","7.69M","1.61%"
"09/18/2024","138.36","137.00","143.10","136.70","6.31M","1.11%"
"09/17/2024","136.84","140.40","142.50","136.28","5.12M","-1.13%"
"09/16/2024","138.40","143.00","143.76","136.55","9.73M","-6.09%"
"09/13/2024","147.37","142.00","149.93","141.37","10.88M","5.88%"
"09/12/2024","139.18","136.32","141.38","135.70","7.01M","-0.81%"
"09/11/2024","140.32","129.20","140.63","128.18","11.06M","10.30%"
"09/10/2024","127.22","128.04","128.47","123.02","4.90M","1.34%"
"09/09/2024","125.54","122.64","126.24","120.08","7.32M","7.03%"
"09/06/2024","117.29","122.00","122.17","114.91","6.77M","-4.71%"
"09/05/2024","123.09","118.80","124.47","118.63","4.66M","1.77%"
"09/04/2024","120.95","121.70","123.40","117.42","6.04M","-2.25%"
"09/03/2024","123.74","129.87","130.39","122.04","6.38M","-6.88%"
"08/30/2024","132.88","133.32","137.10","131.84","4.76M","0.72%"
"08/29/2024","131.93","125.50","134.94","125.37","9.72M","5.27%"
"08/28/2024","125.32","130.00","131.30","121.88","7.39M","-4.48%"
"08/27/2024","131.20","127.46","131.62","125.49","4.24M","1.78%"
"08/26/2024","128.90","134.51","135.30","127.36","6.04M","-4.96%"
"08/23/2024","135.63","130.00","138.05","129.74","7.29M","4.56%"
"08/22/2024","129.72","132.43","133.63","128.55","4.74M","-1.13%"
"08/21/2024","131.20","131.41","131.46","127.79","6.24M","0.96%"
"08/20/2024","129.95","132.21","135.60","128.02","5.85M","-1.78%"
"08/19/2024","132.31","130.62","132.44","126.29","6.27M","1.54%"
"08/16/2024","130.30","131.20","133.10","129.80","6.10M","-0.11%"
"08/15/2024","130.44","129.76","132.05","128.43","8.01M","3.59%"
"08/14/2024","125.92","128.82","130.70","123.79","11.10M","1.72%"
"08/13/2024","123.79","119.70","125.70","118.30","8.89M","5.69%"
"08/12/2024","117.13","117.66","122.00","115.32","6.35M","0.11%"
"08/09/2024","117.00","118.98","120.29","115.77","6.42M","-1.21%"
"08/08/2024","118.43","111.80","118.68","107.94","9.93M","10.59%"
"08/07/2024","107.09","117.80","120.09","106.53","13.23M","-5.56%"
"08/06/2024","113.39","115.53","117.97","109.50","11.42M","2.66%"
"08/05/2024","110.45","98.50","113.50","96.66","15.55M","-2.64%"
"08/02/2024","113.45","114.74","115.63","108.73","14.67M","-6.63%"
"08/01/2024","121.51","128.71","134.87","118.18","31.21M","-15.72%"
"07/31/2024","144.17","143.41","145.48","138.94","16.51M","8.43%"
"07/30/2024","132.96","140.73","142.07","129.10","11.74M","-6.00%"
"07/29/2024","141.44","146.38","149.95","138.71","9.60M","-5.07%"
"07/26/2024","149.00","155.36","155.51","145.61","8.16M","-0.09%"
"07/25/2024","149.14","151.68","155.63","140.00","16.00M","-5.42%"
"07/24/2024","157.68","167.15","167.15","157.18","9.32M","-8.17%"
"07/23/2024","171.70","163.24","173.23","161.87","8.04M","4.98%"
"07/22/2024","163.55","165.47","168.79","162.68","6.18M","0.09%"
"07/19/2024","163.40","162.85","165.05","160.63","7.11M","3.20%"
"07/18/2024","158.33","165.85","166.66","152.22","11.00M","-2.08%"
"07/17/2024","161.70","169.98","172.36","161.53","12.35M","-9.55%"
"07/16/2024","178.77","180.00","180.95","172.54","5.77M","0.70%"
"07/15/2024","177.53","182.11","183.74","176.86","5.47M","-2.01%"
"07/12/2024","181.18","174.07","183.05","173.50","9.00M","4.61%"
