Index,Unique Identifier,Regions,Sub-Regions,Country,Company Name,Industry Tag,CUSIP,ISIN,SEDOL,FIGI,CIK,Ticker,MIC Code,Exchange,Market Currency
1,CN-1,Asia Pacific,East Asia,China,Tcl Technology Group Corp A,Electronic Components & Systems,,CNE000001GL8,BD5CP28,,,100,XHKG,Hong Kong Stock Exchange,HKD
2,CN-2,Asia Pacific,East Asia,China,Yuexiu Property Company Ltd,Real Estate Operations,,HK0000745908,BNR5PB4,,,123,XHKG,Hong Kong Stock Exchange,HKD
3,CN-3,Asia Pacific,East Asia,China,Kunlun Energy Ltd,Natural Gas Utilities,S63400782,BMG5320C1082,6340078,,,135,XHKG,Hong Kong Stock Exchange,HKD
4,CN-4,Asia Pacific,East Asia,China,China Ruyi Holdings Ltd,Media & Publishing,,BMG4404N1149,BMDMJ87,,,136,XHKG,Hong Kong Stock Exchange,HKD
5,CN-5,Asia Pacific,East Asia,China,China Merchants Port Holdings Ltd,Transport Infrastructure,S64161391,HK0144000764,6416139,,,144,XHKG,Hong Kong Stock Exchange,HKD
6,CN-6,Asia Pacific,East Asia,China,Kingboard Holdings Ltd,Electronic Components & Systems,S64913189,KYG525621408,6491318,,,148,XHKG,Hong Kong Stock Exchange,HKD
7,CN-7,Asia Pacific,East Asia,China,Want Want China Holdings Ltd,Food & Tobacco,,KYG9431R1039,B2Q14Z3,,,151,XHKG,Hong Kong Stock Exchange,HKD
8,CN-8,Asia Pacific,East Asia,China,Shenzhen International Holdings Lt,Transport Infrastructure,,BMG8086V1467,BJVBTY1,,,152,XHKG,Hong Kong Stock Exchange,HKD
9,CN-9,Asia Pacific,East Asia,China,Tsingtao Brewery Ltd H,Beverages,S69058089,CNE1000004K1,6905808,,,168,XHKG,Hong Kong Stock Exchange,HKD
10,CN-10,Asia Pacific,East Asia,China,Geely Automobile Holdings Ltd,Automobiles & Auto Parts,S65318271,KYG3777B1032,6531827,,,175,XHKG,Hong Kong Stock Exchange,HKD
11,CN-11,Asia Pacific,East Asia,China,Jiangsu Expressway Ltd H,Transport Infrastructure,S60055043,CNE1000003J5,6005504,,,177,XHKG,Hong Kong Stock Exchange,HKD
12,CN-12,Asia Pacific,East Asia,China,Dongyue Group Ltd,Chemicals,,KYG2816P1072,B29MXW3,,,189,XHKG,Hong Kong Stock Exchange,HKD
13,CN-13,Asia Pacific,East Asia,China,Uni-President Ltd,Beverages,,KYG9222R1065,B29MKF5,,,220,XHKG,Hong Kong Stock Exchange,HKD
14,CN-14,Asia Pacific,East Asia,China,Alibaba Health Information Tech Lt,Diversified Retail,,BMG0171K1018,BRXVS60,,,241,XHKG,Hong Kong Stock Exchange,HKD
15,CN-15,Asia Pacific,East Asia,China,China Everbright Environment Group,Integrated Utilities,S66309402,HK0257001336,6630940,,,257,XHKG,Hong Kong Stock Exchange,HKD
16,CN-16,Asia Pacific,East Asia,China,Citic Ltd,Banking Services,S61961520,HK0267001375,6196152,,,267,XHKG,Hong Kong Stock Exchange,HKD
17,CN-17,Asia Pacific,East Asia,China,Kingdee Int L Software Group Ltd,Software & IT Solutions / Digital Services,S63275879,KYG525681477,6327587,,,268,XHKG,Hong Kong Stock Exchange,HKD
18,CN-18,Asia Pacific,East Asia,China,Guangdong Investment Ltd,Water Utilities,S69131688,HK0270001396,6913168,,,270,XHKG,Hong Kong Stock Exchange,HKD
19,CN-19,Asia Pacific,East Asia,China,Byd Electronic (International) Ltd,Electronic Components & Systems,,HK0285041858,B29SHS5,,,285,XHKG,Hong Kong Stock Exchange,HKD
20,CN-20,Asia Pacific,East Asia,China,China Resources Beer Holdings Ltd,Beverages,S69724599,HK0291001490,6972459,,,291,XHKG,Hong Kong Stock Exchange,HKD
21,CN-21,Asia Pacific,East Asia,China,Orient Overseas (International) Lt,Freight & Logistics Services,S66591165,BMG677491539,6659116,,,316,XHKG,Hong Kong Stock Exchange,HKD
22,CN-22,Asia Pacific,East Asia,China,Tingyi (Cayman Islands) Holdings C,Food & Tobacco,S69035566,KYG8878S1030,6903556,,,322,XHKG,Hong Kong Stock Exchange,HKD
23,CN-23,Asia Pacific,East Asia,China,Chinasoft International Ltd,Software & IT Solutions / Digital Services,,KYG2110A1114,BC9S4J5,,,354,XHKG,Hong Kong Stock Exchange,HKD
24,CN-24,Asia Pacific,East Asia,China,Jiangxi Copper Ltd H,Metals & Mining,S60003050,CNE1000003K3,6000305,,,358,XHKG,Hong Kong Stock Exchange,HKD
25,CN-25,Asia Pacific,East Asia,China,Beijing Enterprises Water Group Lt,Water Utilities,,BMG0957L1090,B01YCG0,,,371,XHKG,Hong Kong Stock Exchange,HKD
26,CN-26,Asia Pacific,East Asia,China,China Gas Holdings Ltd,Natural Gas Utilities,S64607948,BMG2109G1033,6460794,,,384,XHKG,Hong Kong Stock Exchange,HKD
27,CN-27,Asia Pacific,East Asia,China,China Petroleum And Chemical Corp,Oil & Gas,S62918198,CNE1000002Q2,6291819,,,386,XHKG,Hong Kong Stock Exchange,HKD
28,CN-28,Asia Pacific,East Asia,China,China Railway Group Ltd H,Construction & Engineering,,CNE1000007Z2,B297KM7,,,390,XHKG,Hong Kong Stock Exchange,HKD
29,CN-29,Asia Pacific,East Asia,China,Beijing Enterprises Holdings Ltd,Natural Gas Utilities,S60816907,HK0392044647,6081690,,,392,XHKG,Hong Kong Stock Exchange,HKD
30,CN-30,Asia Pacific,East Asia,China,Minth Group Ltd,Automobiles & Auto Parts,,KYG6145U1094,B0RJCG9,,,425,XHKG,Hong Kong Stock Exchange,HKD
31,CN-31,Asia Pacific,East Asia,China,Dongfeng Motor Group Ltd H,Automobiles & Auto Parts,,CNE100000312,B0PH5N3,,,489,XHKG,Hong Kong Stock Exchange,HKD
32,CN-32,Asia Pacific,East Asia,China,China Communications Services Corp,Construction & Engineering,,CNE1000002G3,B1HVJ16,,,552,XHKG,Hong Kong Stock Exchange,HKD
33,CN-33,Asia Pacific,East Asia,China,China Traditional Chi Medicine Co,Pharmaceuticals,S69717791,HK0000056256,6971779,,,570,XHKG,Hong Kong Stock Exchange,HKD
34,CN-34,Asia Pacific,East Asia,China,Zhejiang Expressway Ltd H,Transport Infrastructure,S69907632,CNE1000004S4,6990763,,,576,XHKG,Hong Kong Stock Exchange,HKD
35,CN-35,Asia Pacific,East Asia,China,China Conch Venture Holdings Ltd,Professional & Commercial Services,,KYG2116J1085,BH7HM06,,,586,XHKG,Hong Kong Stock Exchange,HKD
36,CN-36,Asia Pacific,East Asia,China,Sany Heavy Equipment International,Metals & Mining,,KYG781631059,B56HH42,,,631,XHKG,Hong Kong Stock Exchange,HKD
37,CN-37,Asia Pacific,East Asia,China,Fosun International Ltd,Capital Markets & Advisory,,HK0656038673,B1Z7FX0,,,656,XHKG,Hong Kong Stock Exchange,HKD
38,CN-38,Asia Pacific,East Asia,China,China Overseas Land Investment Ltd,Real Estate Operations,S61921508,HK0688002218,6192150,,,688,XHKG,Hong Kong Stock Exchange,HKD
39,CN-39,Asia Pacific,East Asia,China,Beijing Capital International Airp,Transport Infrastructure,S62084223,CNE100000221,6208422,,,694,XHKG,Hong Kong Stock Exchange,HKD
40,CN-40,Asia Pacific,East Asia,China,Travelsky Technology Ltd H,Software & IT Solutions / Digital Services,S63219547,CNE1000004J3,6321954,,,696,XHKG,Hong Kong Stock Exchange,HKD
41,CN-41,Asia Pacific,East Asia,China,Tencent Holdings Ltd,Software & IT Solutions / Digital Services,,KYG875721634,BMMV2K8,,,700,XHKG,Hong Kong Stock Exchange,HKD
42,CN-42,Asia Pacific,East Asia,China,Air China Ltd H,Passenger Transportation Services,,CNE1000001S0,B04KNF1,,,753,XHKG,Hong Kong Stock Exchange,HKD
43,CN-43,Asia Pacific,East Asia,China,Zte Corp,Communications & Networking,,CNE1000004Y2,B04KP88,,,763,XHKG,Hong Kong Stock Exchange,HKD
44,CN-44,Asia Pacific,East Asia,China,China Literature Ltd,Media & Publishing,,KYG2121R1039,BYP71J9,,,772,XHKG,Hong Kong Stock Exchange,HKD
45,CN-45,Asia Pacific,East Asia,China,Tongcheng Travel Holdings Ltd,Hotels & Entertainment Services,,KYG8918W1069,BGM5R25,,,780,XHKG,Hong Kong Stock Exchange,HKD
46,CN-46,Asia Pacific,East Asia,China,China Tower Corp Ltd H,Construction & Engineering,,CNE100003688,BFZ2PK0,,,788,XHKG,Hong Kong Stock Exchange,HKD
47,CN-47,Asia Pacific,East Asia,China,China Jinmao Holdings Group Ltd,Real Estate Operations,,HK0817039453,B23TGR6,,,817,XHKG,Hong Kong Stock Exchange,HKD
48,CN-48,Asia Pacific,East Asia,China,China Resources Power Ltd,Electrical Utilities & IPPs,,HK0836012952,6711566,,,836,XSHE,Shenzhen Stock Exchange,CNY
49,CN-49,Asia Pacific,East Asia,China,Microport Scientific Corp,Medical Devices & Supplies,,KYG608371046,B676TW7,,,853,XHKG,Hong Kong Stock Exchange,HKD
50,CN-50,Asia Pacific,East Asia,China,Petrochina Ltd H,Oil & Gas,S62265764,CNE1000003W8,6226576,,,857,XHKG,Hong Kong Stock Exchange,HKD
51,CN-51,Asia Pacific,East Asia,China,China Medical System Holdings Ltd,Pharmaceuticals,,KYG211081248,B6WY993,,,867,XHKG,Hong Kong Stock Exchange,HKD
52,CN-52,Asia Pacific,East Asia,China,Zhongsheng Group Holdings Ltd,Specialty Retailers,,KYG9894K1085,B633D97,,,881,XSHE,Shenzhen Stock Exchange,CNY
53,CN-53,Asia Pacific,East Asia,China,Huaneng Power International Inc H,Electrical Utilities & IPPs,S60996717,CNE1000006Z4,6099671,,,902,XHKG,Hong Kong Stock Exchange,CNY
54,CN-54,Asia Pacific,East Asia,China,Anhui Conch Cement Ltd H,Construction Materials,S60803962,CNE1000001W2,6080396,,,914,XHKG,Hong Kong Stock Exchange,HKD
55,CN-55,Asia Pacific,East Asia,China,China Longyuan Power Group Corp Lt,Electrical Utilities & IPPs,,CNE100000HD4,B4Q2TX3,,,916,XHKG,Hong Kong Stock Exchange,HKD
56,CN-56,Asia Pacific,East Asia,China,China Construction Bank Corp H,Banking Services,,CNE1000002H1,B0LMTQ3,,,939,XHKG,Hong Kong Stock Exchange,HKD
57,CN-57,Asia Pacific,East Asia,China,Longfor Group Holdings Ltd,Real Estate Operations,,KYG5635P1090,B56KLY9,,,960,XHKG,Hong Kong Stock Exchange,HKD
58,CN-58,Asia Pacific,East Asia,China,China Taiping Insurance Hldgs Ltd,Insurance,S62640487,HK0000055878,6264048,,,966,XSHE,Shenzhen Stock Exchange,CNY
59,CN-59,Asia Pacific,East Asia,China,Xinyi Solar Holdings Ltd,Renewable Energy,,KYG9829N1025,BGQYNN1,,,968,XSHE,Shenzhen Stock Exchange,CNY
60,CN-60,Asia Pacific,East Asia,China,Lenovo Group Ltd,Consumer Electronics,S62180898,HK0992009065,6218089,,,992,XHKG,Hong Kong Stock Exchange,HKD
61,CN-61,Asia Pacific,East Asia,China,China Citic Bank Corp Ltd H,Banking Services,,CNE1000001Q4,B1W0JF2,,,998,XHKG,Hong Kong Stock Exchange,HKD
62,CN-62,Asia Pacific,East Asia,China,Kuaishou Technology,Software & IT Solutions / Digital Services,,KYG532631028,BLC90T0,,,1024,XHKG,Hong Kong Stock Exchange,HKD
63,CN-63,Asia Pacific,East Asia,China,Hengan International Group Ltd,Consumer & Household Products,S61362331,KYG4402L1510,6136233,,,1044,XHKG,Hong Kong Stock Exchange,HKD
64,CN-64,Asia Pacific,East Asia,China,China Southern Airlines Ltd H,Passenger Transportation Services,S60136934,CNE1000002T6,6013693,,,1055,XHKG,Hong Kong Stock Exchange,HKD
65,CN-65,Asia Pacific,East Asia,China,Shandong Weigao Gp Medical Polymer,Medical Devices & Supplies,S67423400,CNE100000171,6742340,,,1066,XHKG,Hong Kong Stock Exchange,HKD
66,CN-66,Asia Pacific,East Asia,China,China Shenhua Energy Ltd H,Coal,,CNE1000002R0,B09N7M0,,,1088,XHKG,Hong Kong Stock Exchange,HKD
67,CN-67,Asia Pacific,East Asia,China,Cspc Pharmaceutical Group Ltd,Pharmaceuticals,S61919973,HK1093012172,6191997,,,1093,XSHE,Shenzhen Stock Exchange,CNY
68,CN-68,Asia Pacific,East Asia,China,Sinopharm Group Ltd H,Pharmaceuticals,,CNE100000FN7,B3ZVDV0,,,1099,XHKG,Hong Kong Stock Exchange,HKD
69,CN-69,Asia Pacific,East Asia,China,China Resources Land Ltd,Real Estate Operations,S61937660,KYG2108Y1052,6193766,,,1109,XHKG,Hong Kong Stock Exchange,HKD
70,CN-70,Asia Pacific,East Asia,China,Cosco Shipping Energy Transportati,Energy Equipment & Services,S67820456,CNE1000002S8,6782045,,,1138,XHKG,Hong Kong Stock Exchange,HKD
71,CN-71,Asia Pacific,East Asia,China,Yankuang Energy Group Company Ltd,Coal,S61098935,CNE1000004Q8,6109893,,,1171,XHKG,Hong Kong Stock Exchange,HKD
72,CN-72,Asia Pacific,East Asia,China,Sino Biopharmaceutical Ltd,Pharmaceuticals,,KYG8167W1380,B00XSF9,,,1177,XHKG,Hong Kong Stock Exchange,HKD
73,CN-73,Asia Pacific,East Asia,China,China Resources Gas Group Ltd,Natural Gas Utilities,S65355174,BMG2113B1081,6535517,,,1193,XHKG,Hong Kong Stock Exchange,HKD
74,CN-74,Asia Pacific,East Asia,China,Cosco Shipping Ports Ltd,Transport Infrastructure,S63542518,BMG2442N1048,6354251,,,1199,XHKG,Hong Kong Stock Exchange,HKD
75,CN-75,Asia Pacific,East Asia,China,China Resources Mixc Lifestyle Ser,Real Estate Operations,,KYG2122G1064,BMXWXT6,,,1209,XHKG,Hong Kong Stock Exchange,HKD
76,CN-76,Asia Pacific,East Asia,China,Byd Ltd H,Automobiles & Auto Parts,S65366510,CNE100000296,6536651,,,1211,XHKG,Hong Kong Stock Exchange,HKD
77,CN-77,Asia Pacific,East Asia,China,China Meidong Auto Holdings Ltd,Specialty Retailers,,KYG211921021,BH0VXF7,,,1268,XHKG,Hong Kong Stock Exchange,HKD
78,CN-78,Asia Pacific,East Asia,China,Agricultural Bank Of China Ltd H,Banking Services,,CNE100000Q43,B60LZR6,,,1288,XHKG,Hong Kong Stock Exchange,HKD
79,CN-79,Asia Pacific,East Asia,China,China Resources Cement Holdings Lt,Construction Materials,,KYG2113L1068,B41XC98,,,1313,XHKG,Hong Kong Stock Exchange,HKD
80,CN-80,Asia Pacific,East Asia,China,New China Life Insurance Company L,Insurance,,CNE100001922,B5730Z1,,,1336,XHKG,Hong Kong Stock Exchange,HKD
81,CN-81,Asia Pacific,East Asia,China,The Peoples Insurance Co (Group),Insurance,,CNE100001MK7,B8RZJZ1,,,1339,XHKG,Hong Kong Stock Exchange,HKD
82,CN-82,Asia Pacific,East Asia,China,Hua Hong Semiconductor Ltd,Semiconductors & Chip Technologies,,HK0000218211,BRB3857,,,1347,XHKG,Hong Kong Stock Exchange,HKD
83,CN-83,Asia Pacific,East Asia,China,China Cinda Asset Management Ltd H,Capital Markets & Advisory,,CNE100001QS1,BGY6SV2,,,1359,XHKG,Hong Kong Stock Exchange,HKD
84,CN-84,Asia Pacific,East Asia,China,Xtep International Ltd,Textiles & Apparel,,KYG982771092,B2RJYH8,,,1368,XHKG,Hong Kong Stock Exchange,HKD
85,CN-85,Asia Pacific,East Asia,China,China Hongqiao Group Ltd,Metals & Mining,,KYG211501005,B44ZV94,,,1378,XHKG,Hong Kong Stock Exchange,HKD
86,CN-86,Asia Pacific,East Asia,China,Sh Fudan Microelectronics Gp Co Lt,Semiconductors & Chip Technologies,S62807433,CNE100000510,6280743,,,1385,XHKG,Hong Kong Stock Exchange,HKD
87,CN-87,Asia Pacific,East Asia,China,Industrial And Commercial Bank Of,Banking Services,,CNE1000003G1,B1G1QD8,,,1398,XHKG,Hong Kong Stock Exchange,HKD
88,CN-88,Asia Pacific,East Asia,China,3Sbio Inc,Pharmaceuticals,,KYG8875G1029,BY9D3L9,,,1530,XHKG,Hong Kong Stock Exchange,HKD
89,CN-89,Asia Pacific,East Asia,China,Genscript Biotech Corp,Biotechnology & Life Sciences,,KYG3825B1059,BD9Q2J2,,,1548,XHKG,Hong Kong Stock Exchange,HKD
90,CN-90,Asia Pacific,East Asia,China,Yihai International Holding Ltd,Food & Tobacco,,KYG984191075,BD9GZX7,,,1579,XHKG,Hong Kong Stock Exchange,HKD
91,CN-91,Asia Pacific,East Asia,China,Yadea Group Holdings Ltd,Automobiles & Auto Parts,,KYG9830F1063,BZ04KX9,,,1585,XHKG,Hong Kong Stock Exchange,HKD
92,CN-92,Asia Pacific,East Asia,China,Postal Savings Bank Of China Ltd H,Banking Services,,CNE1000029W3,BD8GL18,,,1658,XHKG,Hong Kong Stock Exchange,HKD
93,CN-93,Asia Pacific,East Asia,China,Crrc Corp Ltd H,"Machinery, Equipment & Components",,CNE100000BG0,B2R2ZC9,,,1766,XHKG,Hong Kong Stock Exchange,HKD
94,CN-94,Asia Pacific,East Asia,China,Ganfeng Lithium Ltd H,Chemicals,,CNE1000031W9,BZ9NS11,,,1772,XHKG,Hong Kong Stock Exchange,HKD
95,CN-95,Asia Pacific,East Asia,China,Gf Securities Ltd H,Capital Markets & Advisory,,CNE100001TQ9,BW4NKK8,,,1776,XHKG,Hong Kong Stock Exchange,HKD
96,CN-96,Asia Pacific,East Asia,China,Shandong Gold Mining Ltd H,Metals & Mining,,CNE1000036N7,BFD2096,,,1787,XHKG,Hong Kong Stock Exchange,HKD
97,CN-97,Asia Pacific,East Asia,China,East Buy Holding Ltd,Miscellaneous Educational Service Providers,,KYG5313A1013,BDFZ4G4,,,1797,XHKG,Hong Kong Stock Exchange,HKD
98,CN-98,Asia Pacific,East Asia,China,Innovent Biologics Inc,Pharmaceuticals,,KYG4818G1010,BGR6KX5,,,1801,XHKG,Hong Kong Stock Exchange,HKD
99,CN-99,Asia Pacific,East Asia,China,Xiaomi Corp,Consumer Electronics,,KYG9830T1067,BG0ZMJ9,,,1810,XHKG,Hong Kong Stock Exchange,HKD
100,CN-100,Asia Pacific,East Asia,China,Cgn Power Ltd H,Electrical Utilities & IPPs,,CNE100001T80,BSBMM04,,,1816,XHKG,Hong Kong Stock Exchange,HKD
101,CN-101,Asia Pacific,East Asia,China,Zhaojin Mining Industry Ltd H,Metals & Mining,,CNE1000004R6,B1H5082,,,1818,XHKG,Hong Kong Stock Exchange,HKD
102,CN-102,Asia Pacific,East Asia,China,Ping An Healthcare And Technology,Healthcare Providers & Services,,KYG711391022,BDRYVB3,,,1833,XHKG,Hong Kong Stock Exchange,HKD
103,CN-103,Asia Pacific,East Asia,China,China Tourism Group Duty Free Clas,Transport Infrastructure,,CNE100004YZ4,BLB6P53,,,1880,XHKG,Hong Kong Stock Exchange,HKD
104,CN-104,Asia Pacific,East Asia,China,Haitian International Ltd,"Machinery, Equipment & Components",,KYG4232C1087,B1L2RC2,,,1882,XHKG,Hong Kong Stock Exchange,HKD
105,CN-105,Asia Pacific,East Asia,China,Kingboard Laminates Holdings Ltd,Electronic Components & Systems,,KYG5257K1076,B1HHFV6,,,1888,XHKG,Hong Kong Stock Exchange,HKD
106,CN-106,Asia Pacific,East Asia,China,China Coal Energy Ltd H,Coal,,CNE100000528,B1JNK84,,,1898,XHKG,Hong Kong Stock Exchange,HKD
107,CN-107,Asia Pacific,East Asia,China,C D International Investment Group,Real Estate Operations,,KYG3165D1097,BZBY9R5,,,1908,XHKG,Hong Kong Stock Exchange,HKD
108,CN-108,Asia Pacific,East Asia,China,Cosco Shipping Holdings Ltd H,Freight & Logistics Services,,CNE1000002J7,B0B8Z18,,,1919,XHKG,Hong Kong Stock Exchange,HKD
109,CN-109,Asia Pacific,East Asia,China,Chow Tai Fook Jewellery Group Ltd,Textiles & Apparel,,KYG211461085,B4R39F7,,,1929,XHKG,Hong Kong Stock Exchange,HKD
110,CN-110,Asia Pacific,East Asia,China,China Minsheng Banking Corp Ltd H,Banking Services,,CNE100000HF9,B57JY24,,,1988,XHKG,Hong Kong Stock Exchange,HKD
111,CN-111,Asia Pacific,East Asia,China,Hualan Biological Engineering Inc,Pharmaceuticals,,CNE000001JN8,BD5CL19,,,2007,XHKG,Hong Kong Stock Exchange,HKD
112,CN-112,Asia Pacific,East Asia,China,Country Garden Holdings Ltd,Real Estate Operations,,KYG245241032,B1VKYN6,,,2007,XHKG,Hong Kong Stock Exchange,HKD
113,CN-113,Asia Pacific,East Asia,China,Li Auto Class A Inc,Automobiles & Auto Parts,,KYG5479M1050,BMW5M00,,,2015,XHKG,Hong Kong Stock Exchange,HKD
114,CN-114,Asia Pacific,East Asia,China,Aac Technologies Holdings Inc,Electronic Components & Systems,,KYG2953R1149,B85LKS1,,,2018,XHKG,Hong Kong Stock Exchange,HKD
115,CN-115,Asia Pacific,East Asia,China,Anta Sports Products Ltd,Textiles & Apparel,,KYG040111059,B1YVKN8,,,2020,XHKG,Hong Kong Stock Exchange,HKD
116,CN-116,Asia Pacific,East Asia,China,Hengdian Group Dmegc Magnetics Ltd,Semiconductors & Chip Technologies,,CNE000001N70,BD5C8D0,,,2056,XSHE,Shenzhen Stock Exchange,CNY
117,CN-117,Asia Pacific,East Asia,China,Gotion High-Tech Ltd A,"Machinery, Equipment & Components",,CNE000001NY7,BD5CJ71,,,2074,XSHE,Shenzhen Stock Exchange,CNY
118,CN-118,Asia Pacific,East Asia,China,China Lesso Group Holdings Ltd,Residential Construction & Materials,,KYG2157Q1029,BCDBKF8,,,2128,XSHE,Shenzhen Stock Exchange,CNY
119,CN-119,Asia Pacific,East Asia,China,Shanghai Fosun Pharmaceutical (Gro,Pharmaceuticals,,CNE100001M79,B8XBQ96,,,2196,XSHE,Shenzhen Stock Exchange,CNY
120,CN-120,Asia Pacific,East Asia,China,China Vanke Ltd H,Real Estate Operations,,CNE100001SR9,BN320P8,,,2202,XSHE,Shenzhen Stock Exchange,CNY
121,CN-121,Asia Pacific,East Asia,China,Guangzhou Automobile Group Ltd H,Automobiles & Auto Parts,,CNE100000Q35,B433995,,,2238,XSHE,Shenzhen Stock Exchange,CNY
122,CN-122,Asia Pacific,East Asia,China,Goertek Inc A,Electronic Components & Systems,,CNE100000BP1,BD5CNT1,,,2241,XSHE,Shenzhen Stock Exchange,CNY
123,CN-123,Asia Pacific,East Asia,China,Wuxi Biologics Cayman Inc,Pharmaceuticals,,KYG970081173,BL6B9P1,,,2269,XHKG,Hong Kong Stock Exchange,HKD
124,CN-124,Asia Pacific,East Asia,China,Shenzhou International Group Ltd,Textiles & Apparel,,KYG8087W1015,B0MP1B0,,,2313,XSHE,Shenzhen Stock Exchange,CNY
125,CN-125,Asia Pacific,East Asia,China,Ping An Insurance (Group) Co Of Ch,Insurance,,CNE1000003X6,B01FLR7,,,2318,XHKG,Hong Kong Stock Exchange,HKD
126,CN-126,Asia Pacific,East Asia,China,China Mengniu Dairy Ltd,Food & Tobacco,,KYG210961051,B01B1L9,,,2319,XSHE,Shenzhen Stock Exchange,CNY
127,CN-127,Asia Pacific,East Asia,China,Picc Property And Casualty Ltd H,Insurance,S67062505,CNE100000593,6706250,,,2328,XHKG,Hong Kong Stock Exchange,HKD
128,CN-128,Asia Pacific,East Asia,China,Li Ning Ltd,Textiles & Apparel,,KYG5496K1242,B01JCK9,,,2331,XSHE,Shenzhen Stock Exchange,CNY
129,CN-129,Asia Pacific,East Asia,China,Great Wall Motor Company Ltd H,Automobiles & Auto Parts,S67182550,CNE100000338,6718255,,,2333,XSHE,Shenzhen Stock Exchange,CNY
130,CN-130,Asia Pacific,East Asia,China,Weichai Power Ltd H,Automobiles & Auto Parts,S67439562,CNE1000004L9,6743956,,,2338,XSHE,Shenzhen Stock Exchange,CNY
131,CN-131,Asia Pacific,East Asia,China,Gem Ltd A,Professional & Commercial Services,,CNE100000KT4,BD5CFW8,,,2340,XSHE,Shenzhen Stock Exchange,CNY
132,CN-132,Asia Pacific,East Asia,China,Avichina Industry & Technology Ltd,Aerospace & Defense,S67078998,CNE1000001Y8,6707899,,,2357,XSHE,Shenzhen Stock Exchange,CNY
133,CN-133,Asia Pacific,East Asia,China,Wuxi Apptec Ltd H,Biotechnology & Life Sciences,,CNE100003F19,BGHH0L6,,,2359,XHKG,Hong Kong Stock Exchange,HKD
134,CN-134,Asia Pacific,East Asia,China,China Power International Developm,Electrical Utilities & IPPs,,HK2380027329,B02ZKQ8,,,2380,XSHE,Shenzhen Stock Exchange,CNY
135,CN-135,Asia Pacific,East Asia,China,Sunny Optical Technology Ltd,Electronic Components & Systems,,KYG8586D1097,B1YBT08,,,2382,XSHE,Shenzhen Stock Exchange,CNY
136,CN-136,Asia Pacific,East Asia,China,Wus Printed Circuit (Kunshan) Ltd,Semiconductors & Chip Technologies,,CNE100000SP5,BD5C7Z5,,,2463,XSHE,Shenzhen Stock Exchange,CNY
137,CN-137,Asia Pacific,East Asia,China,Rongsheng Petro Chemical Ltd A,Chemicals,,CNE100000W60,BD5CL20,,,2493,XSHE,Shenzhen Stock Exchange,CNY
138,CN-138,Asia Pacific,East Asia,China,Sichuan Yahua Industrial Group Ltd,Chemicals,,CNE100000WF8,BD5LSZ9,,,2497,XSHE,Shenzhen Stock Exchange,CNY
139,CN-139,Asia Pacific,East Asia,China,Chongqing Fuling Zhacai Group Ltd,Food & Tobacco,,CNE100000WX1,BFCCQ99,,,2507,XSHE,Shenzhen Stock Exchange,CNY
140,CN-140,Asia Pacific,East Asia,China,Boc Aviation Ltd,Banking Services,,SG9999015267,BYZJV17,,,2588,XSHE,Shenzhen Stock Exchange,CNY
141,CN-141,Asia Pacific,East Asia,China,Byd Ltd A,Automobiles & Auto Parts,,CNE100001526,BD5CQ69,,,2594,XSHE,Shenzhen Stock Exchange,CNY
142,CN-142,Asia Pacific,East Asia,China,Aluminum Corporation Of China Ltd,Metals & Mining,S64253958,CNE1000001T8,6425395,,,2600,XSHE,Shenzhen Stock Exchange,CNY
143,CN-143,Asia Pacific,East Asia,China,China Pacific Insurance (Group) Lt,Insurance,,CNE1000009Q7,B2Q5H56,,,2601,XHKG,Hong Kong Stock Exchange,HKD
144,CN-144,Asia Pacific,East Asia,China,Lb Group Ltd A,Chemicals,,CNE1000015M3,BD5LS71,,,2601,XSHE,Shenzhen Stock Exchange,CNY
145,CN-145,Asia Pacific,East Asia,China,Shanghai Pharmaceuticals Holding L,Pharmaceuticals,,CNE1000012B3,B4Q4CJ6,,,2607,XSHE,Shenzhen Stock Exchange,CNY
146,CN-146,Asia Pacific,East Asia,China,Jd Logistics Inc,Freight & Logistics Services,,KYG5074S1012,BNMBPD9,,,2618,XSHE,Shenzhen Stock Exchange,CNY
147,CN-147,Asia Pacific,East Asia,China,China Life Insurance Ltd H,Insurance,,CNE1000002L3,6718976,,,2628,XHKG,Hong Kong Stock Exchange,HKD
148,CN-148,Asia Pacific,East Asia,China,China Overseas Property Holdings L,Real Estate Operations,,KYG2118M1096,BYYMZN7,,,2669,XSHE,Shenzhen Stock Exchange,CNY
149,CN-149,Asia Pacific,East Asia,China,Enn Energy Holdings Ltd,Natural Gas Utilities,S63339378,KYG3066L1014,6333937,,,2688,XSHE,Shenzhen Stock Exchange,CNY
150,CN-150,Asia Pacific,East Asia,China,Nine Dragons Paper Holdings Ltd,Containers & Packaging,,BMG653181005,B0WC2B8,,,2689,XSHE,Shenzhen Stock Exchange,CNY
151,CN-151,Asia Pacific,East Asia,China,Greentown Service Group Ltd,Real Estate Operations,,KYG410121084,BD20C13,,,2869,XSHE,Shenzhen Stock Exchange,CNY
152,CN-152,Asia Pacific,East Asia,China,China Oilfield Services Ltd H,Energy Equipment & Services,S65609950,CNE1000002P4,6560995,,,2883,XSHE,Shenzhen Stock Exchange,CNY
