date,market_name,leveraged_long,leveraged_short,change_long,change_short,open_interest_long_pct,open_interest_short_pct
2023-10-10,Japanese Yen,47367,88017,-14071,-15291,18.2,33.9
2023-10-17,Japanese Yen,45803,86136,-1564,-1881,17.1,32.2
2023-10-24,Japanese Yen,38333,85257,-7470,-879,14.7,32.7
2023-10-31,Japanese Yen,51443,92401,13110,7144,18.6,33.3
2023-11-07,Japanese Yen,34887,82154,-16556,-10247,13.4,31.6
2023-11-14,Japanese Yen,28422,92851,-6465,10697,10.4,33.9
2023-11-21,Japanese Yen,38753,101658,10331,8807,14.6,38.4
2023-11-28,Japanese Yen,35448,100758,-3305,-900,13.6,38.6
2023-12-05,Japanese Yen,39913,104377,4465,3619,14.9,39
2023-12-12,Japanese Yen,29395,90842,-10518,-13535,11.4,35.3
2023-12-19,Japanese Yen,28932,86840,-463,-4002,15.6,46.7
2023-12-26,Japanese Yen,32553,90741,3621,3901,17.3,48.1
2024-01-02,Japanese Yen,28836,87631,-3717,-3110,15.7,47.6
2024-01-09,Japanese Yen,32930,78059,4094,-9572,16.4,39
2024-01-16,Japanese Yen,35551,71734,2621,-6325,16.7,33.6
2024-01-23,Japanese Yen,46599,75099,11048,3365,19.2,30.9
2024-01-30,Japanese Yen,35268,74782,-11331,-317,14.6,30.9
2024-02-06,Japanese Yen,40268,80658,5000,5876,15.5,31.1
2024-02-13,Japanese Yen,42980,101349,2712,20691,14.1,33.3
2024-02-20,Japanese Yen,37801,97272,-5179,-4077,12.4,31.8
2024-02-27,Japanese Yen,30322,109695,-7479,12423,9.8,35.4
2024-03-05,Japanese Yen,30933,104941,611,-4754,9.8,33.4
2024-03-12,Japanese Yen,30134,102093,-799,-2848,9.3,31.3
2024-03-19,Japanese Yen,45130,118136,14996,16043,14.9,39.1
2024-03-26,Japanese Yen,50032,122909,4902,4773,16.4,40.2
2024-04-02,Japanese Yen,53581,130790,3549,7881,16.9,41.3
2024-04-09,Japanese Yen,40770,133670,-12811,2880,12.6,41.2
2024-04-16,Japanese Yen,39056,141436,-1714,7766,11.8,42.7
2024-04-23,Japanese Yen,34337,140426,-4719,-1010,10.2,41.8
2024-04-30,Japanese Yen,28570,134379,-5767,-6047,8.5,40.1
2024-05-07,Japanese Yen,29570,110703,1000,-23676,9.9,36.9
