date,market_name,leveraged_long,leveraged_short,change_long,change_short,open_interest_long_pct,open_interest_short_pct
2025-02-11,Russell 2000,38070,90534,-7071,-1856,9.2,21.8
2025-02-18,Russell 2000,37129,90258,-941,-276,8.9,21.7
2025-02-25,Russell 2000,54808,86306,17679,-3952,13,20.4
2025-03-04,Russell 2000,83460,94768,28652,8462,18.7,21.3
2025-03-11,Russell 2000,104927,89803,21467,-4965,22.1,19
2025-03-18,Russell 2000,110912,92643,5985,2840,22.1,18.5
2025-03-25,Russell 2000,65195,84465,-45717,-8178,16.3,21.1
2025-04-01,Russell 2000,75301,90447,10106,5982,18.3,21.9
2025-04-08,Russell 2000,97317,106642,22016,16195,21.5,23.5
2025-04-15,Russell 2000,92198,103257,-5119,-3385,20.3,22.7
2025-04-22,Russell 2000,84100,110268,-8098,7011,18.1,23.8
2025-04-29,Russell 2000,81585,108375,-2515,-1893,17.7,23.6
2025-05-06,Russell 2000,75633,116729,-5952,8354,16.8,26
2025-05-13,Russell 2000,73762,110170,-1871,-6559,16.6,24.9
2025-05-20,Russell 2000,67508,101248,-6254,-8922,15.5,23.2
2025-05-27,Russell 2000,65522,102036,-1986,788,15.1,23.5
2025-06-03,Russell 2000,71612,117051,6090,15015,16.1,26.3
2025-06-10,Russell 2000,76755,120894,5143,3843,17.2,27
2025-06-17,Russell 2000,82369,144851,5614,23957,16.4,28.9
2025-06-24,Russell 2000,71728,139611,-10641,-5240,18.4,35.8
2025-07-01,Russell 2000,71326,146475,-402,6864,18.4,37.7
2025-07-08,Russell 2000,71923,149520,597,3045,18.1,37.6
2025-07-15,Russell 2000,65072,144077,-6851,-5443,16.6,36.8
2025-07-22,Russell 2000,64879,142316,-193,-1761,16.3,35.7
2025-07-29,Russell 2000,65450,156094,571,13778,16.1,38.4
2025-08-05,Russell 2000,63719,180841,-1731,24747,14.9,42.3
2025-08-12,Russell 2000,65559,180055,1840,-786,15.4,42.4
2025-08-19,Russell 2000,66628,160390,1069,-19665,15.9,38.4
2025-08-26,Russell 2000,71892,149951,5264,-10439,17.5,36.4
2025-09-02,Russell 2000,71898,148846,6,-1105,17.5,36.1
2025-09-09,Russell 2000,73705,160786,1807,11940,17.4,37.9
2025-09-16,Russell 2000,70966,161181,-2739,395,14.9,33.8
2025-09-23,Russell 2000,38060,113910,-32906,-47271,10.3,30.8
2025-09-30,Russell 2000,35056,102680,-3004,-11230,9.9,28.9
2025-10-07,Russell 2000,39124,104633,4068,1953,10.1,27
2025-10-14,Russell 2000,32866,103010,-6258,-1623,8.6,27
2025-10-21,Russell 2000,36118,99963,3252,-3047,9.4,26.1
2025-10-28,Russell 2000,39387,109530,3269,9567,10.2,28.5
2025-11-04,Russell 2000,40994,121264,1607,11734,10.4,30.7
2025-11-11,Russell 2000,40933,122191,-61,927,10.4,31.2
2025-11-18,Russell 2000,44078,135164,3145,12973,11.3,34.8
2025-11-25,Russell 2000,49256,106866,5178,-28298,13.4,29.1
2025-12-02,Russell 2000,53374,107740,4118,874,14.1,28.4
2025-12-09,Russell 2000,61126,109413,7752,1673,14.8,26.4
2025-12-16,Russell 2000,61312,103608,186,-5805,12.2,20.6
2025-12-23,Russell 2000,73368,95355,12056,-8253,18.9,24.5
2025-12-30,Russell 2000,66875,94544,-6493,-811,17.2,24.3
2026-01-06,Russell 2000,72081,87066,5206,-7478,18.3,22.1
2026-01-13,Russell 2000,76220,88784,4139,1718,19.2,22.3
2026-01-20,Russell 2000,92782,103268,16562,14484,22.4,25
2026-01-27,Russell 2000,98111,115022,5329,11754,23.6,27.6
2026-02-03,Russell 2000,76877,114952,-21234,-70,18.9,28.2
2026-02-10,Russell 2000,78467,108426,1590,-6526,19.2,26.6
