date,market_name,leveraged_long,leveraged_short,change_long,change_short,open_interest_long_pct,open_interest_short_pct
2023-10-31,Gold,140111,65271,17655,-1437,29.4,13.7
2023-11-07,Gold,140609,62374,498,-2897,29,12.9
2023-11-14,Gold,132924,68609,-7685,6235,27.3,14.1
2023-11-21,Gold,144381,65246,11457,-3363,28.4,12.8
2023-11-28,Gold,169695,54802,25314,-10444,33.6,10.8
2023-12-05,Gold,159907,50520,-9788,-4282,32.8,10.4
2023-12-12,Gold,149634,54106,-10273,3586,31.8,11.5
2023-12-19,Gold,155697,47421,6063,-6685,32.4,9.9
2023-12-26,Gold,152801,46347,-2896,-1074,31.1,9.4
2024-01-02,Gold,154384,45235,1583,-1112,30.9,9
2024-01-09,Gold,134333,45874,-20051,639,27.4,9.4
2024-01-16,Gold,130931,47702,-3402,1828,26.8,9.7
2024-01-23,Gold,111298,50265,-19633,2563,23.9,10.8
2024-01-30,Gold,108093,52069,-3205,1804,25.1,12.1
2024-02-06,Gold,114316,46247,6223,-5822,27.3,11
2024-02-13,Gold,100642,66466,-13674,20219,23.9,15.8
2024-02-20,Gold,98840,48917,-1802,-17549,24.3,12
2024-02-27,Gold,103885,47732,5045,-1185,25.3,11.6
2024-03-05,Gold,145106,35343,41221,-12389,30.8,7.5
2024-03-12,Gold,173994,32911,28888,-2432,33.7,6.4
2024-03-19,Gold,172588,29692,-1406,-3219,32.3,5.5
2024-03-26,Gold,163006,27211,-9582,-2481,32.4,5.4
2024-04-02,Gold,173073,25993,10067,-1218,34.6,5.2
2024-04-09,Gold,174617,32885,1544,6892,34.6,6.5
2024-04-16,Gold,169910,35174,-4707,2289,32.9,6.8
2024-04-23,Gold,176400,34261,6490,-913,34.2,6.6
2024-04-30,Gold,171853,36826,-4547,2565,33.1,7.1
2024-05-07,Gold,164780,38681,-7073,1855,31.1,7.3
2024-05-14,Gold,171868,41433,7088,2752,32.9,7.9
2024-05-21,Gold,190605,42082,18737,649,35.9,7.9
2024-05-28,Gold,174444,25616,-16161,-16466,35.9,5.3
2024-06-04,Gold,172560,20261,-1884,-5355,38.6,4.5
2024-06-11,Gold,168424,15459,-4136,-4802,38.6,3.5
2024-06-18,Gold,177639,17018,9215,1559,40,3.8
2024-06-25,Gold,174756,16554,-2883,-464,38.6,3.7
2024-07-02,Gold,167688,16873,-7068,319,36.9,3.7
2024-07-09,Gold,181982,24515,14294,7642,35.2,4.7
2024-07-16,Gold,216502,31970,34520,7455,37.3,5.5
2024-07-23,Gold,197802,34942,-18700,2972,34.6,6.1
2024-07-30,Gold,185586,33222,-12216,-1720,36.3,6.5
2024-08-06,Gold,180303,29517,-5283,-3705,37.5,6.1
2024-08-13,Gold,203844,25929,23541,-3588,40.3,5.1
2024-08-20,Gold,222142,28837,18298,2908,41.7,5.4
