date,market_name,leveraged_long,leveraged_short,change_long,change_short,open_interest_long_pct,open_interest_short_pct
2022-07-19,VIX,30006,92161,3757,2241,9.7,29.9
2022-07-26,VIX,26519,94073,-3487,1912,8.8,31.3
2022-08-02,VIX,35409,94154,8890,81,11,29.2
2022-08-09,VIX,35080,95667,-329,1513,10.3,28
2022-08-16,VIX,45254,107801,10174,12134,12.3,29.4
2022-08-23,VIX,37115,104644,-8139,-3157,10.6,29.9
2022-08-30,VIX,39897,109286,2782,4642,11.8,32.3
2022-09-06,VIX,39701,97506,-196,-11780,12.2,29.9
2022-09-13,VIX,33564,100740,-6137,3234,9.6,28.9
2022-09-20,VIX,34691,93068,1127,-7672,10,26.9
2022-09-27,VIX,38037,106554,3346,13486,11.5,32.2
2022-10-04,VIX,35521,99200,-2516,-7354,11,30.8
2022-10-11,VIX,43031,105095,7510,5895,12.6,30.9
2022-10-18,VIX,43484,100703,453,-4392,13.1,30.2
2022-10-25,VIX,50249,99088,6765,-1615,15.8,31.2
2022-11-01,VIX,54707,82598,4458,-16490,16.8,25.3
2022-11-08,VIX,45528,86283,-9179,3685,13.7,25.9
2022-11-15,VIX,47699,96774,2171,10491,14.7,29.9
2022-11-22,VIX,52423,87701,4724,-9073,16.7,27.9
2022-11-29,VIX,48157,90289,-4266,2588,14.9,27.9
2022-12-06,VIX,51013,84480,2856,-5809,15.2,25.2
2022-12-13,VIX,55982,80647,4969,-3833,16.1,23.2
2022-12-20,VIX,52657,62628,-3325,-18019,15.9,18.9
2022-12-27,VIX,39336,57223,-13321,-5405,13.6,19.8
2023-01-03,VIX,47577,56755,8241,-468,16,19.1
2023-01-10,VIX,47645,78611,68,21856,15.8,26.1
2023-01-17,VIX,53399,76729,5754,-1882,16.3,23.5
2023-01-24,VIX,49613,71191,-3786,-5538,16.8,24.1
2023-01-31,VIX,54134,73511,4521,2320,17.4,23.7
2023-02-07,VIX,53838,85250,-296,11739,17,26.9
2023-02-14,VIX,52084,82232,-1754,-3018,15.2,24.1
2023-02-21,VIX,48262,83512,-3822,1280,14.5,25.1
2023-02-28,VIX,54540,88719,6278,5207,16.2,26.4
2023-03-07,VIX,60081,83665,5541,-5054,16.9,23.5
2023-03-14,VIX,55843,88280,-4238,4615,16.6,26.2
2023-03-21,VIX,51304,79553,-4539,-8727,15.5,24.1
2023-03-28,VIX,57895,73407,6591,-6146,18.3,23.2
2023-04-04,VIX,71664,80709,13769,7302,20.2,22.7
2023-04-11,VIX,69560,76540,-2104,-4169,19.3,21.2
2023-04-18,VIX,78446,97643,8886,21103,20,24.9
2023-04-25,VIX,61468,103842,-16978,6199,16.6,28.1
2023-05-02,VIX,65628,113817,4160,9975,17,29.5
2023-05-09,VIX,73907,109149,8279,-4668,18.9,27.9
2023-05-16,VIX,72942,105387,-965,-3762,18.1,26.1
2023-05-23,VIX,62819,100888,-10123,-4499,16.2,26
2023-05-30,VIX,63505,104895,686,4007,16.7,27.6
2023-06-06,VIX,71959,103910,8454,-985,17.2,24.9
2023-06-13,VIX,82895,122468,10936,18558,18.3,27
